,tlc,station,latitude,longitude,time,time_hours,to,total_time
1009,MOB,Mobberley [MOB],53.3276816838191,-2.32996052904159,2h36m,2.0,London Euston [EUS],156.0
1010,MOR,Mortimer [MOR],51.3721132939504,-1.03571035070304,1h19m,0.0,London Paddington [PAD],49.0
1011,MOS,Moss Side [MOS],53.764725,-2.943854,3h19m,3.0,London Euston [EUS],199.0
1012,MPK,Mosspark [MPK],55.841605011706804,-4.34664622893258,4h57m,4.0,London Euston [EUS],297.0
1013,MPL,Marple [MPL],53.3998178137943,-2.05753284789568,2h46m,2.0,London Euston [EUS],166.0
1014,MPT,Morpeth [MPT],55.1621651063132,-1.682056,3h31m,3.0,London Kings Cross [KGX],211.0
1015,MRD,Morchard Road [MRD],50.8314709507994,-3.776477441966,3h01m,3.0,London Paddington [PAD],181.0
1016,MRF,Moorfields [MRF],53.408330077011605,-2.9886709536118103,2h49m,2.0,London Euston [EUS],169.0
1017,MRN,Marden (Kent) [MRN],51.174819,0.491662,1h00m,1.0,London Cannon Street [CST],60.0
1018,MRP,Moorthorpe [MRP],53.594661,-1.306388,2h30m,2.0,London Kings Cross [KGX],150.0
1019,MRS,Monks Risborough [MRS],51.7342742605492,-0.830081641098478,51m,0.0,London Marylebone [MYB],51.0
1020,MRT,Moreton (Merseyside) [MRT],53.406726,-3.113775,3h18m,3.0,London Euston [EUS],198.0
1021,MRY,Maryport [MRY],54.7125688483795,-3.496607,4h18m,4.0,London Euston [EUS],258.0
1022,MSH,Mossley Hill [MSH],53.378644354616604,-2.9159757938907798,2h35m,2.0,London Euston [EUS],155.0
1023,MSK,Marske [MSK],54.588154446644296,-1.01923239699718,3h39m,3.0,London Kings Cross [KGX],219.0
1024,MSL,Mossley (Manchester) [MSL],53.51459,-2.04129684564897,2h43m,2.0,London Euston [EUS],163.0
1025,MSN,Marsden (Yorks) [MSN],53.603471031931704,-1.93050753288296,2h56m,2.0,London Euston [EUS],176.0
1026,MSO,Moston [MSO],53.519527,-2.170479,3h01m,3.0,London Euston [EUS],181.0
1027,MSR,Minster [MSR],51.3295393638351,1.3178749390400302,1h14m,1.0,London St Pancras International [STP],74.0
1028,MST,Maesteg [MST],51.60933722626229,-3.6575266430447297,3h00m,3.0,London Paddington [PAD],180.0
1029,MTA,Mountain Ash [MTA],51.681432081565,-3.37740026473095,3h25m,3.0,London Paddington [PAD],205.0
1030,MTB,Matlock Bath [MTB],53.12540750209129,-1.5518856557070202,2h20m,2.0,London St Pancras International [STP],140.0
1031,MTM,Martin Mill [MTM],51.1701326541753,1.34799173578814,1h16m,1.0,London St Pancras International [STP],76.0
1032,MTN,Moreton (Dorset) [MTN],50.7013514789643,-2.31340933974541,2h35m,2.0,London Waterloo [WAT],155.0
1033,MTO,Marton [MTO],54.545498840987605,-1.18087045758868,3h18m,3.0,London Kings Cross [KGX],198.0
1034,MTP,Montpelier [MTP],51.4680630218093,-2.5895744850174,2h07m,2.0,London Paddington [PAD],127.0
1035,MUB,Musselburgh [MUB],55.9357710553805,-3.07646270579081,4h38m,4.0,London Kings Cross [KGX],278.0
1036,MVL,Malvern Link [MVL],52.12515132453079,-2.31926097196658,2h31m,2.0,London Euston [EUS],151.0
1037,MYT,Mytholmroyd [MYT],53.729604,-1.9826834977745602,3h13m,3.0,London Euston [EUS],193.0
1038,NAN,Nantwich [NAN],53.063818205862894,-2.51955907701406,2h00m,2.0,London Euston [EUS],120.0
1039,NAR,Narberth [NAR],51.7990304992304,-4.72805408361875,4h30m,4.0,London Paddington [PAD],270.0
1040,NAY,Newton Aycliffe [NAY],54.615973330810206,-1.5921153943013102,3h06m,3.0,London Kings Cross [KGX],186.0
1041,NBE,Newbridge [NBE],51.6656851187857,-3.14211556077757,3h05m,3.0,London Paddington [PAD],185.0
1042,NBN,New Brighton [NBN],53.437882616090896,-3.048278,3h36m,3.0,London Euston [EUS],216.0
1043,NBY,Newbury [NBY],51.398078281434,-1.32134544119841,1h07m,0.0,London Paddington [PAD],52.0
1044,NCK,New Cumnock [NCK],55.4033236979726,-4.18423093223666,4h54m,4.0,London Euston [EUS],294.0
1045,NCL,Newcastle [NCL],54.968677,-1.616762,2h52m,2.0,London Kings Cross [KGX],172.0
1046,NCM,North Camp [NCM],51.275478,-0.731183624698887,1h02m,0.0,London Paddington [PAD],57.0
1047,NCT,Newark Castle [NCT],53.0824615101097,-0.810211096369164,1h54m,1.0,London Kings Cross [KGX],114.0
1048,NES,Neston [NES],53.2916943031041,-3.06221712427997,3h20m,3.0,London Euston [EUS],200.0
1049,NET,Netherfield [NET],52.960508729197294,-1.0728568221088102,2h19m,2.0,London Kings Cross [KGX],139.0
1050,NFD,Northfield [NFD],52.40890981,-1.972186768,1h58m,1.0,London Euston [EUS],118.0
1051,NFL,Northfleet [NFL],51.4462948486663,0.324241272656453,1h00m,0.0,London Bridge [LBG],47.0
1052,NGT,Newington [NGT],51.35371476033529,0.669037642967554,1h01m,1.0,London St Pancras International [STP],61.0
1053,NHE,New Hythe [NHE],51.3141268707432,0.45351155187992404,54m,0.0,London St Pancras International [STP],54.0
1054,NHL,New Holland [NHL],53.6812997182305,-0.376992,3h23m,3.0,London Kings Cross [KGX],203.0
1055,NLN,New Lane [NLN],53.6104484665273,-2.86619473485958,3h07m,3.0,London Euston [EUS],187.0
1056,NLR,North Llanrwst [NLR],53.143945946018896,-3.8020747199908103,3h30m,3.0,London Euston [EUS],210.0
1057,NLS,Nailsea & Backwell [NLS],51.4194788317049,-2.74896681661806,1h53m,1.0,London Paddington [PAD],113.0
1058,NLW,Newton-le-Willows [NLW],53.45349742213389,-2.61377005386612,2h46m,2.0,London Euston [EUS],166.0
1059,NMK,Newmarket [NMK],52.238835,0.405671,1h18m,1.0,London Kings Cross [KGX],78.0
1060,NMN,New Mills Newtown [NMN],53.360265,-2.007729,2h32m,2.0,London Euston [EUS],152.0
1061,NMP,Northampton [NMP],52.2371,-0.906311,1h05m,0.0,London Euston [EUS],59.0
1062,NMT,Needham Market [NMT],52.152639,1.054693,1h29m,1.0,London Liverpool Street [LST],89.0
1063,NNG,Newark North Gate [NNG],53.080877097149106,-0.801028533645052,1h19m,1.0,London Kings Cross [KGX],79.0
1064,NNP,Ninian Park [NNP],51.47562017948749,-3.2012068597988796,2h44m,2.0,London Paddington [PAD],164.0
1065,NNT,Nunthorpe [NNT],54.527647614966,-1.1699170653353999,3h23m,3.0,London Kings Cross [KGX],203.0
1066,NOT,Nottingham [NOT],52.9471536158013,-1.14652897839511,1h31m,1.0,London Kings Cross [KGX],91.0
1067,NPD,New Pudsey [NPD],53.804382692435205,-1.6808993562167298,2h45m,2.0,London Kings Cross [KGX],165.0
1068,NQU,North Queensferry [NQU],56.0126357477002,-3.39678703030698,4h54m,4.0,London Kings Cross [KGX],294.0
1069,NRC,Newbury Racecourse [NRC],51.399097514714605,-1.3110956049217,1h05m,1.0,London Paddington [PAD],65.0
1070,NRD,North Road (Darlington) [NRD],54.535830398523,-1.554803,2h54m,2.0,London Kings Cross [KGX],174.0
1071,NRT,Nethertown [NRT],54.463332,-3.556382,4h57m,4.0,London Euston [EUS],297.0
1072,NRW,Norwich [NRW],52.62674,1.306745,1h49m,1.0,London Liverpool Street [LST],109.0
1073,NSB,Normans Bay [NSB],50.8231247,0.384422,1h45m,1.0,London Charing Cross [CHX],105.0
1074,NSD,Newstead [NSD],53.069610797500204,-1.22451062366701,2h20m,2.0,London St Pancras International [STP],140.0
1075,NTA,Newton Abbot [NTA],50.52719969693211,-3.5997775194907202,2h41m,2.0,London Paddington [PAD],161.0
1076,NTC,Newton St Cyres [NTC],50.780527760137794,-3.5865920916330296,3h04m,3.0,London Paddington [PAD],184.0
1077,NTH,Neath [NTH],51.66236,-3.806612,2h49m,2.0,London Paddington [PAD],169.0
1078,NTL,Netley [NTL],50.8744371305122,-1.343131,1h49m,1.0,London Paddington [PAD],109.0
1079,NTR,Northallerton [NTR],54.332845,-1.44103,2h32m,2.0,London Kings Cross [KGX],152.0
1080,NUF,Nutfield [NUF],51.2266836641009,-0.133596305891042,1h09m,0.0,London Bridge [LBG],37.0
1081,NUN,Nuneaton [NUN],52.5264766393654,-1.4640949747399898,1h06m,1.0,London Euston [EUS],66.0
1082,NUT,Nutbourne [NUT],50.845459,-0.883207381531189,1h41m,1.0,London Victoria [VIC],101.0
1083,NVH,Newhaven Harbour [NVH],50.790736,0.055509308,1h28m,1.0,London Victoria [VIC],88.0
1084,NVN,Newhaven Town [NVN],50.794639,0.053361,1h26m,1.0,London Victoria [VIC],86.0
1085,NVR,Navigation Road [NVR],53.3983412452979,-2.34280939163412,2h23m,2.0,London Euston [EUS],143.0
1086,NWA,North Walsham [NWA],52.817600265898506,1.3820161497740302,2h28m,2.0,London Liverpool Street [LST],148.0
1087,NWE,Newport (Essex) [NWE],51.980056250104596,0.214029,1h01m,1.0,London Liverpool Street [LST],61.0
1088,NWI,Northwich [NWI],53.262637180321896,-2.4964060325811004,2h50m,2.0,London Euston [EUS],170.0
1089,NWM,New Milton [NWM],50.75564162,-1.657728396,1h43m,1.0,London Paddington [PAD],103.0
1090,NWN,Newton for Hyde [NWN],53.452589083697994,-2.05820679912229,2h41m,2.0,London Euston [EUS],161.0
1091,NWP,Newport (South Wales) [NWP],51.589551,-2.998554,1h48m,1.0,London Paddington [PAD],108.0
1092,NWT,Newtown (Powys) [NWT],52.513095,-3.30975,3h18m,3.0,London Euston [EUS],198.0
1093,OCK,Ockendon [OCK],51.5220368731521,0.290327320989039,32m,0.0,London Fenchurch Street [FST],32.0
1094,OHL,Old Hill [OHL],52.47157781,-2.056500638,2h07m,2.0,London Euston [EUS],127.0
1095,OKM,Oakham [OKM],52.6725194149162,-0.730967724056101,1h40m,1.0,London Kings Cross [KGX],100.0
1096,OKN,Oakengates [OKN],52.6920644909978,-2.4502249985795896,2h27m,2.0,London Euston [EUS],147.0
1097,OLF,Oldfield Park [OLF],51.37987203,-2.381475965,2h07m,2.0,London Paddington [PAD],127.0
1098,OLT,Olton [OLT],52.43801639,-1.805664893,1h48m,1.0,London Euston [EUS],108.0
1099,OLY,Ockley [OLY],51.1515269086092,-0.3360130529444019,1h04m,1.0,London Victoria [VIC],64.0
1100,OMS,Ormskirk [OMS],53.5687670377703,-2.88115226542444,3h06m,3.0,London Euston [EUS],186.0
1101,OPK,Orrell Park [OPK],53.46202417133511,-2.9629417988593296,3h07m,3.0,London Euston [EUS],187.0
1102,ORE,Ore [ORE],50.8641269410695,0.589691856895798,1h45m,1.0,London Charing Cross [CHX],105.0
1103,ORN,Old Roan [ORN],53.4869240312682,-2.952927,3h11m,3.0,London Euston [EUS],191.0
1104,ORR,Orrell [ORR],53.5305110969195,-2.7111488590038504,2h43m,2.0,London Euston [EUS],163.0
1105,OTF,Otford [OTF],51.31300005093411,0.19690045586447,37m,0.0,London Charing Cross [CHX],37.0
1106,OUN,Oulton Broad North [OUN],52.4780712528578,1.71517735317155,2h54m,2.0,London Liverpool Street [LST],174.0
1107,OUS,Oulton Broad South [OUS],52.468819,1.706503,2h42m,2.0,London Liverpool Street [LST],162.0
1108,OUT,Outwood [OUT],53.7136831706532,-1.5100855204621002,2h29m,2.0,London Kings Cross [KGX],149.0
1109,OVE,Overpool [OVE],53.2824525591369,-2.92420620451339,2h50m,2.0,London Euston [EUS],170.0
1110,OVR,Overton [OVR],51.255349,-1.260024,1h02m,0.0,London Waterloo [WAT],58.0
1111,OXF,Oxford [OXF],51.7534927584826,-1.27010997510961,1h00m,0.0,London Marylebone [MYB],59.0
1112,OXN,Oxenholme Lake District [OXN],54.305907382010204,-2.72279403849186,2h50m,2.0,London Euston [EUS],170.0
1113,OXS,Oxshott [OXS],51.336372078316,-0.36286508807930107,30m,0.0,London Waterloo [WAT],30.0
1114,OXT,Oxted [OXT],51.25737629102429,-0.0054584246766199995,35m,0.0,London Bridge [LBG],35.0
1115,PAN,Pangbourne [PAN],51.4854255339234,-1.09048422393687,46m,0.0,London Paddington [PAD],46.0
1116,PAR,Par [PAR],50.355987691153295,-4.70434746603354,3h53m,3.0,London Paddington [PAD],233.0
1117,PAT,Patricroft [PAT],53.483991029494106,-2.35276778771947,3h11m,3.0,London Euston [EUS],191.0
1118,PBL,Parbold [PBL],53.5898573042109,-2.77002189850411,2h32m,2.0,London Euston [EUS],152.0
1119,PBO,Peterborough [PBO],52.574523893225695,-0.24989910749868502,50m,0.0,London Kings Cross [KGX],50.0
1120,PBR,Potters Bar [PBR],51.6967678177125,-0.191445263654137,24m,0.0,London Kings Cross [KGX],24.0
1121,PBY,Pembrey & Burry Port [PBY],51.6843466603939,-4.24999399430745,3h39m,3.0,London Paddington [PAD],219.0
1122,PCD,Pencoed [PCD],51.523705559685105,-3.50049263423836,2h44m,2.0,London Paddington [PAD],164.0
1123,PDG,Padgate [PDG],53.406760891823204,-2.5559809974229397,2h52m,2.0,London Euston [EUS],172.0
1124,PDW,Paddock Wood [PDW],51.1822290062212,0.38908957067269506,1h20m,0.0,London Cannon Street [CST],57.0
1125,PEA,Peartree [PEA],52.896534929866704,-1.46740719802683,2h06m,2.0,London St Pancras International [STP],126.0
1126,PEB,Pevensey Bay [PEB],50.81751881,0.343889264,1h43m,1.0,London Bridge [LBG],103.0
1127,PEG,Pegswood [PEG],55.17798,-1.642864,3h52m,3.0,London Kings Cross [KGX],232.0
1128,PEM,Pemberton [PEM],53.5319080028965,-2.6668473499649905,2h40m,2.0,London Euston [EUS],160.0
1129,PEN,Penarth [PEN],51.43482,-3.17409814823015,2h27m,2.0,London Paddington [PAD],147.0
1130,PER,Penrhiwceiber [PER],51.66874938784861,-3.3600242873734505,3h22m,3.0,London Paddington [PAD],202.0
1131,PEV,Pevensey & Westham [PEV],50.81612503,0.324099691,1h40m,1.0,London Bridge [LBG],100.0
1132,PEW,Pewsey [PEW],51.341592685166205,-1.76865393077692,1h04m,1.0,London Paddington [PAD],64.0
1133,PFM,Pontefract Monkhill [PFM],53.69853291282,-1.30224332547025,2h09m,2.0,London Kings Cross [KGX],129.0
1134,PFR,Pontefract Baghill [PFR],53.691772941328296,-1.30365743907497,2h40m,2.0,London Kings Cross [KGX],160.0
1135,PFY,Poulton-le-Fylde [PFY],53.8479573509097,-2.991404,2h44m,2.0,London Euston [EUS],164.0
1136,PGM,Pengam [PGM],51.67015434844971,-3.22933971120038,2h52m,2.0,London Paddington [PAD],172.0
1137,PGN,Paignton [PGN],50.43455,-3.5652678306123704,3h09m,3.0,London Paddington [PAD],189.0
1138,PHG,Penhelig [PHG],52.545879127572604,-4.03568312468434,4h21m,4.0,London Euston [EUS],261.0
1139,PHR,Penshurst [PHR],51.196175,0.176409,1h05m,0.0,London Bridge [LBG],50.0
1140,PIN,Pinhoe [PIN],50.7381791779506,-3.46777221978272,2h46m,2.0,London Paddington [PAD],166.0
1141,PKG,Penkridge [PKG],52.724218124984,-2.11703021421795,1h32m,1.0,London Euston [EUS],92.0
1142,PKS,Parkstone (Dorset) [PKS],50.72302113,-1.949018932,2h04m,2.0,London Paddington [PAD],124.0
1143,PKT,Park Street [PKT],51.71850531,-0.332713511,40m,0.0,London Euston [EUS],40.0
1144,PLC,Pluckley [PLC],51.1570043364847,0.7468555203803059,1h02m,1.0,London Bridge [LBG],62.0
1145,PLD,Portslade [PLD],50.8354798,-0.20405176600000002,1h11m,1.0,London Victoria [VIC],71.0
1146,PLE,Pollokshields East [PLE],55.841532529667795,-4.27104190088355,4h53m,4.0,London Euston [EUS],293.0
1147,PLG,Polegate [PLG],50.82125515,0.251004638,1h27m,1.0,London Victoria [VIC],87.0
1148,PLM,Plumley [PLM],53.272967353003395,-2.4134669849081605,2h46m,2.0,London Euston [EUS],166.0
1149,PLS,Pleasington [PLS],53.7301408,-2.54352189,3h00m,3.0,London Euston [EUS],180.0
1150,PLT,Pontlottyn [PLT],51.746403971514,-3.27980408902237,3h27m,3.0,London Paddington [PAD],207.0
1151,PLW,Pollokshields West [PLW],55.8444434556771,-4.2769303986465905,4h58m,4.0,London Euston [EUS],298.0
1152,PLY,Plymouth [PLY],50.377486,-4.143671,3h00m,3.0,London Paddington [PAD],180.0
1153,PMA,Portsmouth Arms [PMA],50.955770552402896,-3.961778,4h07m,4.0,London Paddington [PAD],247.0
1154,PMP,Plumpton [PMP],50.92898769,-0.06040940400000001,1h00m,0.0,London Victoria [VIC],58.0
1155,PMS,Portsmouth & Southsea [PMS],50.798751,-1.090509,1h31m,1.0,London Waterloo [WAT],91.0
1156,PMW,Penmaenmawr [PMW],53.270398648096,-3.9235828762072997,3h23m,3.0,London Euston [EUS],203.0
1157,PNA,Penally [PNA],51.658818959395596,-4.72238169650086,4h58m,4.0,London Paddington [PAD],298.0
1158,PNF,Penyffordd [PNF],53.14478287670771,-3.05105227798911,3h16m,3.0,London Euston [EUS],196.0
1159,PNL,Pannal [PNL],53.9590415152916,-1.53368755451379,2h54m,2.0,London Kings Cross [KGX],174.0
1160,PNM,Penmere [PNM],50.1502596637682,-5.081690080522719,4h48m,4.0,London Paddington [PAD],288.0
1161,PNR,Penrith (North Lakes) [PNR],54.6617507704299,-2.7585696467892795,3h10m,3.0,London Euston [EUS],190.0
1162,PNY,Pen-y-Bont [PNY],52.273612841384,-3.33026086620027,4h07m,4.0,London Euston [EUS],247.0
1163,POK,Pokesdown [POK],50.73077104,-1.825811674,1h58m,1.0,London Paddington [PAD],118.0
1164,POL,Polsloe Bridge [POL],50.7314117123261,-3.50061940688821,2h58m,2.0,London Paddington [PAD],178.0
1165,POO,Poole [POO],50.71946991,-1.9833174930000002,2h08m,2.0,London Paddington [PAD],128.0
1166,POP,Poppleton [POP],53.974299018154895,-1.14783636820183,2h13m,2.0,London Kings Cross [KGX],133.0
1167,POR,Porth [POR],51.626135458606704,-3.41045524143042,3h20m,3.0,London Paddington [PAD],200.0
1168,PPD,Pontypridd [PPD],51.599445,-3.341752,2h51m,2.0,London Paddington [PAD],171.0
1169,PPL,Pontypool & New Inn [PPL],51.699438,-3.00673,2h15m,2.0,London Paddington [PAD],135.0
1170,PRB,Prestbury [PRB],53.293261870901006,-2.14668227684328,2h12m,2.0,London Euston [EUS],132.0
1171,PRE,Preston (Lancs) [PRE],53.75601732403971,-2.7072037038848,2h15m,2.0,London Euston [EUS],135.0
1172,PRN,Parton [PRN],54.570935790632106,-3.5791670115399503,4h40m,4.0,London Euston [EUS],280.0
1173,PRP,Preston Park [PRP],50.84621774,-0.15405,1h03m,1.0,London Bridge [LBG],63.0
1174,PRR,Princes Risborough [PRR],51.71836736740911,-0.8417979830210641,38m,0.0,London Marylebone [MYB],38.0
1175,PRS,Prees [PRS],52.898658358301,-2.68281416354443,2h20m,2.0,London Euston [EUS],140.0
1176,PRT,Prestatyn [PRT],53.3365865622836,-3.407103,2h35m,2.0,London Euston [EUS],155.0
1177,PRU,Prudhoe [PRU],54.9658981177213,-1.86530264842504,3h42m,3.0,London Kings Cross [KGX],222.0
1178,PRY,Perry Barr [PRY],52.51631174,-1.9017099080000002,1h48m,1.0,London Euston [EUS],108.0
1179,PSC,Prescot [PSC],53.4274680826941,-2.80153217293594,2h44m,2.0,London Euston [EUS],164.0
1180,PSE,Pitsea [PSE],51.560356067018006,0.5063218422845039,43m,0.0,London Fenchurch Street [FST],43.0
1181,PSL,Port Sunlight [PSL],53.349088,-2.99801,2h43m,2.0,London Euston [EUS],163.0
1182,PSN,Parson Street [PSN],51.4326888922307,-2.60737359127601,2h02m,2.0,London Paddington [PAD],122.0
1183,PST,Prestonpans [PST],55.952003,-2.971105,4h45m,4.0,London Kings Cross [KGX],285.0
1184,PSW,Polesworth [PSW],52.62581156,-1.613332381,2h14m,2.0,London Euston [EUS],134.0
1185,PTB,Pentre-Bach [PTB],51.7252658838355,-3.36128572212523,3h17m,3.0,London Paddington [PAD],197.0
1186,PTC,Portchester [PTC],50.848593847722796,-1.1242427671648998,1h47m,1.0,London Waterloo [WAT],107.0
1187,PTF,Pantyffynnon [PTF],51.778479631364895,-3.99791930495627,4h05m,4.0,London Paddington [PAD],245.0
1188,PTR,Petersfield [PTR],51.00664364710261,-0.941281080761659,1h03m,1.0,London Waterloo [WAT],63.0
1189,PUL,Pulborough [PUL],50.9571717199175,-0.514100365149736,1h15m,1.0,London Victoria [VIC],75.0
1190,PWY,Patchway [PWY],51.5325161660781,-2.5673838120322405,1h50m,1.0,London Paddington [PAD],110.0
1191,PYC,Pontyclun [PYC],51.524328,-3.392517,2h36m,2.0,London Paddington [PAD],156.0
1192,PYL,Pyle [PYL],51.526072822495394,-3.6981369108268796,2h44m,2.0,London Paddington [PAD],164.0
1193,PYN,Penryn (Cornwall) [PYN],50.1711589426775,-5.11128634742223,4h40m,4.0,London Paddington [PAD],280.0
1194,PYP,Pont-y-Pant [PYP],53.0647971467863,-3.8649747812772297,3h47m,3.0,London Euston [EUS],227.0
1195,PYT,Poynton [PYT],53.3495307825829,-2.131343,2h18m,2.0,London Euston [EUS],138.0
1196,QBR,Queenborough [QBR],51.4164528016177,0.750031687764053,1h16m,1.0,London St Pancras International [STP],76.0
1197,QPK,Queens Park (Glasgow) [QPK],55.834815889019005,-4.26584323367837,4h55m,4.0,London Euston [EUS],295.0
1198,QYD,Quakers Yard [QYD],51.660778430479496,-3.32261407209042,3h04m,3.0,London Paddington [PAD],184.0
1199,RAD,Radley [RAD],51.685122082024705,-1.2471685448556102,1h00m,1.0,London Paddington [PAD],60.0
1200,RAI,Rainham (Kent) [RAI],51.365714,0.611605,1h00m,0.0,London Blackfriars [BFR],51.0
1201,RAM,Ramsgate [RAM],51.3410260655067,1.40740283600478,1h14m,1.0,London St Pancras International [STP],74.0
1202,RAV,Ravenglass for Eskdale [RAV],54.35679578911979,-3.40928185655217,4h25m,4.0,London Euston [EUS],265.0
1203,RBR,Robertsbridge [RBR],50.984657541489106,0.46806978882609,1h21m,1.0,London Charing Cross [CHX],81.0
1204,RCA,Risca & Pontymister [RCA],51.6044290733856,-3.09353263359097,2h52m,2.0,London Paddington [PAD],172.0
1205,RCC,Redcar Central [RCC],54.617007,-1.0696627277373199,3h30m,3.0,London Kings Cross [KGX],210.0
1206,RCD,Rochdale [RCD],53.6103109950035,-2.15523209815606,3h05m,3.0,London Euston [EUS],185.0
1207,RCE,Redcar East [RCE],54.613534201818,-1.05655931099853,3h33m,3.0,London Kings Cross [KGX],213.0
1208,RDA,Redland [RDA],51.468665143002994,-2.59850805246744,2h09m,2.0,London Paddington [PAD],129.0
1209,RDB,Redbridge [RDB],50.919229114572495,-1.4668957868269599,1h53m,1.0,London Paddington [PAD],113.0
1210,RDC,Redditch [RDC],52.306278,-1.9454109990000001,2h20m,2.0,London Euston [EUS],140.0
1211,RDF,Radcliffe-on-Trent [RDF],52.948784211195495,-1.0297820844732,2h05m,2.0,London Kings Cross [KGX],125.0
1212,RDG,Reading [RDG],51.458378,-0.97169927138433,26m,0.0,London Paddington [PAD],26.0
1213,RDH,Redhill [RDH],51.2401659789466,-0.166144779683689,37m,0.0,London Bridge [LBG],37.0
1214,RDM,Riding Mill [RDM],54.9487696174825,-1.97197650113871,3h51m,3.0,London Kings Cross [KGX],231.0
1215,RDN,Reddish North [RDN],53.4490028672283,-2.15738275431425,2h36m,2.0,London Euston [EUS],156.0
1216,RDT,Radlett [RDT],51.684647877796,-0.317408347312057,35m,0.0,London Blackfriars [BFR],35.0
1217,RDW,Reading West [RDW],51.4555360093983,-0.989322496426963,38m,0.0,London Paddington [PAD],38.0
1218,RED,Redruth [RED],50.233287168742706,-5.226417,4h30m,4.0,London Paddington [PAD],270.0
1219,REE,Reedham (Norfolk) [REE],52.565209662562296,1.55970869652874,2h21m,2.0,London Liverpool Street [LST],141.0
1220,REI,Reigate [REI],51.2419345445083,-0.203639692678812,45m,0.0,London Bridge [LBG],45.0
1221,RET,Retford [RET],53.3165162697038,-0.948751129508229,1h26m,1.0,London Kings Cross [KGX],86.0
1222,RFD,Rochford [RFD],51.5823923346674,0.70225619364325,55m,0.0,London Liverpool Street [LST],55.0
1223,RFY,Rock Ferry [RFY],53.372102623828496,-3.011309,2h48m,2.0,London Euston [EUS],168.0
1224,RGL,Rugeley Trent Valley [RGL],52.767981,-1.928742,1h33m,1.0,London Euston [EUS],93.0
1225,RGT,Rugeley Town [RGT],52.769699,-1.930785,1h48m,1.0,London Euston [EUS],108.0
1226,RGW,Ramsgreave & Wilpshire [RGW],53.77659547,-2.479419248,3h12m,3.0,London Euston [EUS],192.0
1227,RHI,Rhiwbina [RHI],51.5217007309092,-3.21285474761918,2h41m,2.0,London Paddington [PAD],161.0
1228,RHL,Rhyl [RHL],53.318766,-3.489523,2h41m,2.0,London Euston [EUS],161.0
1229,RHO,Rhosneigr [RHO],53.234198,-4.50575,3h44m,3.0,London Euston [EUS],224.0
1230,RIA,Rhoose Cardiff International Airport [RIA],51.38745262575149,-3.3475988301156803,2h52m,2.0,London Paddington [PAD],172.0
1231,RIC,Rickmansworth [RIC],51.6403209904726,-0.473684567141719,26m,0.0,London Marylebone [MYB],26.0
1232,RID,Ridgmont [RID],52.096343,-0.510287,1h14m,1.0,London Euston [EUS],74.0
1233,RIL,Rice Lane [RIL],53.4567072699313,-2.96238471634004,3h10m,3.0,London Euston [EUS],190.0
1234,RIS,Rishton [RIS],53.76427043,-2.425289609,3h15m,3.0,London Euston [EUS],195.0
1235,RKT,Ruskington [RKT],53.040393,-0.380141894409509,2h01m,2.0,London Kings Cross [KGX],121.0
1236,RLG,Rayleigh [RLG],51.5893743724771,0.600087,47m,0.0,London Liverpool Street [LST],47.0
1237,RLN,Rowlands Castle [RLN],50.892761,-0.9592890802808341,1h27m,1.0,London Waterloo [WAT],87.0
1238,RMB,Roman Bridge [RMB],53.04415960640571,-3.9128052166721403,3h54m,3.0,London Euston [EUS],234.0
1239,RMC,Rotherham Central [RMC],53.4322327991259,-1.3604799812136599,2h18m,2.0,London Kings Cross [KGX],138.0
1240,RML,Romiley [RML],53.4139182404677,-2.090379,2h43m,2.0,London Euston [EUS],163.0
1241,RNF,Rainford [RNF],53.5102526391549,-2.79366939650141,2h50m,2.0,London Euston [EUS],170.0
1242,RNR,Roughton Road [RNR],52.9168133374235,1.29909248257098,2h40m,2.0,London Liverpool Street [LST],160.0
1243,ROB,Roby [ROB],53.409512113695094,-2.85541145422718,2h40m,2.0,London Euston [EUS],160.0
1244,ROC,Roche [ROC],50.4192009976202,-4.830433,4h43m,4.0,London Paddington [PAD],283.0
1245,ROL,Rolleston [ROL],53.046532,-1.066179,2h19m,2.0,London Kings Cross [KGX],139.0
1246,ROM,Romsey [ROM],50.9920570394557,-1.493035,1h42m,1.0,London Paddington [PAD],102.0
1247,ROO,Roose [ROO],54.114433152994096,-3.1965058441264396,3h55m,3.0,London Euston [EUS],235.0
1248,ROR,Rogerstone [ROR],51.593411579294795,-3.06547815230756,2h48m,2.0,London Paddington [PAD],168.0
1249,ROW,Rowley Regis [ROW],52.477575,-2.032274,1h57m,1.0,London Euston [EUS],117.0
1250,RSG,Rose Grove [RSG],53.78766179,-2.280301878,3h21m,3.0,London Euston [EUS],201.0
1251,RSH,Rose Hill Marple [RSH],53.395771528786405,-2.0760845835516797,2h49m,2.0,London Euston [EUS],169.0
1252,RTR,Rochester [RTR],51.3847984610411,0.510355399382824,36m,0.0,London Blackfriars [BFR],36.0
1253,RUA,Ruabon [RUA],52.98673,-3.04293946515414,2h43m,2.0,London Euston [EUS],163.0
1254,RUE,Runcorn East [RUE],53.3202468967646,-2.67082265158309,2h13m,2.0,London Euston [EUS],133.0
1255,RUF,Rufford [RUF],53.63451184783089,-2.808448,2h56m,2.0,London Euston [EUS],176.0
1256,RUG,Rugby [RUG],52.37892893669821,-1.2489299372173501,1h03m,0.0,London Euston [EUS],52.0
